timestamp,marigold_seed,rosemary_seed,nasturtium_seed,woad_seed,limpwurt_seed,redberry_seed,cadavaberry_seed,dwellberry_seed,jangerberry_seed,whiteberry_seed,poison_ivy_seed,cactus_seed,belladonna_seed,mushroom_spore,apple_tree_seed,banana_tree_seed,orange_tree_seed,curry_tree_seed,pineapple_seed,papaya_tree_seed,palm_tree_seed,calquat_tree_seed,guam_seed,marrentill_seed,tarromin_seed,harralander_seed,ranarr_seed,toadflax_seed,irit_seed,avantoe_seed,kwuarm_seed,snapdragon_seed,cadantine_seed,lantadyme_seed,dwarf_weed_seed,torstol_seed,barley_seed,jute_seed,hammerstone_seed,asgarnian_seed,yanillian_seed,krandorian_seed,wildblood_seed,acorn,willow_seed,maple_seed,yew_seed,magic_seed,potato_seed,onion_seed,sweetcorn_seed,watermelon_seed,tomato_seed,strawberry_seed,cabbage_seed
1624305600,2,2,2,5,14,2,5,3,5,4,10,50,55,138,9,8,7,5,12,1472,32938,188,8,7,5,17,42006,1636,44,501,99,62253,898,260,265,55110,4,3,2,2,7,6,129,36,550,16881,44500,130078,1,1,3,16,4,5,3
1624392000,2,3,,6,19,2,1,3,17,7,17,58,84,145,6,7,8,5,11,1506,33527,172,7,15,10,30,41884,1665,37,484,109,62917,884,565,127,54283,6,4,3,5,7,6,138,37,468,16664,47376,133644,1,1,4,16,2,9,
1624478400,2,3,1,5,11,2,5,3,4,5,16,51,74,145,8,5,22,7,223,1607,33532,188,12,12,12,48,42110,1741,38,526,122,63965,1160,367,181,54413,5,4,5,3,7,6,103,35,448,16681,44407,132641,1,,3,14,3,4,1
1624564800,3,2,2,5,19,3,4,4,5,2,16,32,48,55,6,5,6,6,30,1726,35060,187,4,13,14,22,42486,1741,38,416,142,62856,992,482,158,56684,4,5,3,3,6,6,99,27,415,16594,44842,132082,,,3,16,5,4,
1624651200,3,2,2,8,15,3,,4,3,5,21,2,83,52,4,5,12,5,67,1787,33629,113,6,10,11,17,42736,1908,40,682,182,61060,1032,403,100,54543,6,4,2,5,6,7,114,35,408,16582,44463,131871,,,2,19,,6,
1624737600,3,,,7,4,2,2,4,3,5,3,17,18,53,7,9,13,5,45,1884,33506,167,4,10,10,20,41984,1849,37,581,167,59898,1105,481,138,53279,8,5,5,5,9,6,121,29,417,15451,44008,131297,1,1,,23,,4,
1624824000,3,2,2,8,9,3,1,4,4,1,2,13,20,92,6,5,5,5,28,1981,31743,179,7,11,9,23,42047,1791,41,518,174,59064,1355,514,198,50861,5,4,3,4,5,9,120,17,400,15055,43658,127671,,,4,14,3,4,
1624910400,3,3,27,7,15,,,4,3,5,8,35,33,182,7,6,5,6,100,2055,33254,197,6,12,10,10,41708,1888,39,587,131,58641,1667,429,226,52016,4,4,4,4,6,4,118,29,413,16123,44704,131088,,,4,23,2,5,
1624996800,,1,,34,14,2,2,3,4,9,3,9,17,54,7,17,6,6,33,2041,34567,190,6,12,10,18,41805,1868,39,566,139,59010,1126,462,148,51654,8,4,4,4,10,8,94,22,276,16384,44367,129192,,1,3,7,,5,
1625083200,2,3,1,6,16,2,5,4,3,5,22,41,20,53,7,8,6,6,60,2028,34686,202,6,10,10,51,41342,1790,42,462,120,57020,1154,302,273,50696,7,4,4,4,12,8,92,23,455,14978,44350,126635,2,1,3,7,2,5,
1625169600,2,2,,6,9,2,5,4,7,5,14,8,8,43,6,7,8,6,27,2003,32622,201,6,7,15,49,41091,1720,38,545,78,56138,931,378,171,48988,7,4,4,3,15,7,78,9,475,13508,42292,126363,,3,6,16,3,6,
1625256000,,3,,8,11,,2,3,,6,5,15,39,59,7,7,6,5,100,1980,31544,205,6,4,10,13,40942,1907,44,548,141,55258,640,393,156,48067,4,4,,4,4,7,122,11,502,14886,42291,123619,,,,17,2,6,
1625342400,2,3,,19,18,,2,4,5,5,,39,5,49,7,6,7,6,28,1772,29252,196,6,10,9,24,38648,1621,21,361,216,52412,1116,400,162,45888,4,2,4,3,6,7,111,11,514,13609,40277,121795,,1,1,5,2,4,
1625428800,2,2,1,5,20,,5,3,,6,22,44,2,93,11,7,6,7,60,1218,28449,231,4,7,10,81,39539,1631,16,534,142,51913,868,571,253,47665,7,4,3,3,12,6,124,38,570,13253,38766,120929,,,7,17,2,4,
1625515200,2,2,,100,25,3,12,3,,14,17,41,14,108,6,6,5,5,16,1707,28838,240,5,12,11,17,39365,1854,5,500,133,53658,641,586,168,49544,6,5,4,4,14,7,94,3,553,13583,41573,121332,1,1,2,18,2,4,
1625601600,,3,,8,31,3,5,4,1,11,18,25,85,95,11,9,6,9,31,1629,30072,160,6,16,10,21,39123,1849,40,593,229,54916,985,298,180,50367,7,5,5,4,14,7,149,32,576,13497,42052,122618,1,1,3,23,4,5,2
1625688000,2,3,,5,24,3,5,4,1,6,16,44,84,53,8,7,8,5,34,1517,29166,201,6,7,23,24,39652,1888,40,532,182,56260,877,959,158,51203,4,4,4,3,7,8,144,36,530,14951,42435,123180,1,1,3,21,2,7,
1625774400,,12,,5,20,,5,4,,3,16,2,25,53,9,14,8,5,28,1759,30292,252,7,4,40,26,39641,1894,41,369,263,57217,680,496,217,49969,7,5,,3,9,7,129,44,470,14930,42623,123548,,1,3,16,,5,
1625860800,2,2,1,5,22,3,5,3,1,2,3,2,32,50,12,5,8,5,13,1680,31058,204,8,11,17,20,39259,1941,42,263,125,56016,860,511,200,51598,6,2,5,4,6,8,123,28,432,13998,42036,122109,,1,4,20,,6,
1626120000,,,,2,16,5,5,4,,33,13,43,5,50,7,9,8,5,11,1879,30411,246,7,5,15,17,39803,1883,5,260,170,55316,578,615,203,51403,5,4,3,3,13,12,158,40,431,15060,43690,130035,,,4,23,,9,2
1626206400,2,1,2,0,20,3,2,,,4,7,116,5,,6,11,11,11,32,1949,30571,257,7,4,10,19,40161,1909,40,272,170,55227,580,542,214,51816,4,4,4,3,8,6,135,37,496,15577,44478,130615,,,2,24,4,4,
1626292800,2,3,,,10,,5,4,1,15,14,43,25,160,8,6,12,5,33,1869,31026,224,7,7,28,22,41264,1908,40,353,76,57174,177,449,241,51664,6,4,5,6,10,,100,25,509,15171,44085,133319,,1,2,6,,5,2
1626379200,3,3,2,8,20,2,5,4,2,1,7,31,92,75,8,7,5,8,100,1923,31148,175,7,7,12,56,41845,1950,21,441,182,57877,420,570,197,51959,5,4,4,6,13,14,80,42,472,15746,45210,135010,1,1,7,26,,3,2
1626465600,3,2,,2,20,4,5,4,2,6,17,111,128,145,10,6,17,9,27,1886,33221,216,7,7,26,48,41781,1945,39,366,162,57833,530,526,232,51962,6,3,4,9,9,12,140,37,514,15825,45641,136519,1,1,8,9,2,6,
1626724800,2,1,4,,14,5,5,5,3,8,5,37,121,53,8,18,16,7,12,1903,32596,161,7,4,18,21,41639,1873,35,376,115,58387,620,565,196,49710,6,4,3,6,11,9,138,46,504,16096,48337,136256,,1,7,29,2,5,
1627243200,4,3,,9,25,5,,3,10,3,5,41,30,20,7,9,2,10,30,1731,30139,191,7,,2,17,42498,1719,30,365,159,54363,555,559,220,49375,4,4,,7,,10,100,40,519,16573,46380,122570,,,5,19,,6,
1627416000,3,2,1,2,14,3,,4,9,6,13,4,77,110,5,5,8,5,4,1512,29300,177,3,9,22,64,43004,1833,34,396,138,53738,464,491,187,47586,4,3,2,3,2,5,114,40,301,16866,46177,127052,,,3,14,,5,
1627502400,3,,,9,29,4,6,4,3,7,33,39,76,145,5,7,14,7,35,1701,29294,231,11,6,13,31,43212,1833,30,323,256,55889,562,378,216,49086,9,6,11,9,18,6,117,35,335,17001,46301,127766,,,2,20,2,6,2
1627761600,4,2,,5,34,2,5,5,14,1,8,30,62,65,5,5,13,5,69,1618,29187,234,15,7,23,32,42494,1798,6,282,187,53787,515,70,246,49979,6,5,7,11,9,7,197,53,436,16512,46057,131961,,1,3,31,,6,2
1627848000,3,2,1,5,6,3,5,4,1,,,10,23,62,5,6,9,5,21,1823,28804,186,3,4,5,10,42342,1764,14,256,198,54426,335,171,136,48923,2,4,2,3,6,6,101,36,407,15289,44834,132325,1,1,3,19,2,2,
1628366400,4,2,,9,27,,5,5,6,8,5,112,79,124,7,8,7,7,19,1689,30402,218,17,7,10,29,42951,1878,38,307,197,56369,682,353,234,48636,6,5,5,5,4,9,139,39,373,16726,46207,130980,,,5,4,1,5,2
1628452800,3,5,,9,28,,3,4,7,4,19,2,30,104,4,5,7,5,48,1209,30655,200,21,7,11,50,43038,1830,37,255,210,57038,580,412,339,48162,10,8,5,6,13,6,137,31,355,15630,46021,130078,1,1,21,3,2,4,2
1628539200,,2,3,3,25,2,5,5,2,4,22,14,94,118,6,4,8,5,12,1451,31004,179,9,6,36,20,42675,1714,31,380,202,57748,686,491,244,47220,4,3,2,3,,6,158,22,338,15754,46115,131391,,,3,10,2,5,2
1629144000,4,3,2,3,17,5,5,5,3,14,18,50,45,181,5,5,8,5,55,1875,29272,169,9,12,14,30,43275,1751,46,366,218,54926,522,396,115,48790,6,8,8,3,10,7,184,37,405,15965,47303,133489,,2,2,6,3,3,2
1629576000,3,,,,11,,5,4,2,,17,53,83,140,5,36,10,5,54,2070,33628,225,6,4,14,,43161,1848,30,280,214,55235,413,468,245,48215,6,4,2,3,6,7,192,43,415,15393,48152,131561,,,2,20,2,2,
1630458000,3,2,1,5,28,3,5,4,1,7,16,42,73,91,3,6,9,6,27,2262,33240,223,6,9,5,38,46488,1676,30,250,265,57223,630,304,301,48249,5,5,6,7,6,7,144,41,346,17109,49739,141212,,1,4,14,4,6,2
1630699200,3,2,,5,24,4,5,3,,4,3,32,55,75,11,5,8,5,20,2434,33785,191,12,9,25,31,46727,1778,34,319,278,58715,414,370,322,49547,4,5,5,4,7,6,183,29,404,17448,51767,151507,,,3,20,4,4,2
1630792800,5,,1,0,15,4,5,4,,3,11,47,111,157,7,6,10,5,31,2551,33216,196,6,,,22,46260,1908,31,370,243,57460,552,432,291,49665,,6,,3,11,20,186,40,176,17247,52249,163112,1,1,4,17,1,5,2
