timestamp,marigold_seed,rosemary_seed,nasturtium_seed,woad_seed,limpwurt_seed,redberry_seed,cadavaberry_seed,dwellberry_seed,jangerberry_seed,whiteberry_seed,poison_ivy_seed,cactus_seed,belladonna_seed,mushroom_spore,apple_tree_seed,banana_tree_seed,orange_tree_seed,curry_tree_seed,pineapple_seed,papaya_tree_seed,palm_tree_seed,calquat_tree_seed,guam_seed,marrentill_seed,tarromin_seed,harralander_seed,ranarr_seed,toadflax_seed,irit_seed,avantoe_seed,kwuarm_seed,snapdragon_seed,cadantine_seed,lantadyme_seed,dwarf_weed_seed,torstol_seed,barley_seed,jute_seed,hammerstone_seed,asgarnian_seed,yanillian_seed,krandorian_seed,wildblood_seed,acorn,willow_seed,maple_seed,yew_seed,magic_seed,potato_seed,onion_seed,sweetcorn_seed,watermelon_seed,tomato_seed,strawberry_seed,cabbage_seed
1661544000,1,0,1,1,13,1,2,1,4,18,27,127,64,35,7,40,2,4,90,3713,26834,80,15,1,11,20,47982,2760,41,483,310,73158,560,631,1181,41634,2,2,3,3,2,4,42,51,268,15304,43419,101538,1,1,2,13,1,8,1
1661983200,1,0,1,1,39,1,1,2,1,17,58,97,47,81,2,4,2,3,48,2931,27476,76,7,3,47,21,37866,2278,40,341,274,69533,487,606,606,31847,2,2,2,5,2,2,72,110,269,13477,39890,92982,1,1,1,19,1,3,1
1662062400,1,1,1,2,13,1,9,7,2,19,52,100,67,376,5,4,,3,55,2587,28163,107,6,3,90,20,37289,1976,36,435,387,69640,565,610,619,30765,7,9,5,4,8,2,44,52,295,13039,39603,92168,1,1,1,8,1,4,1
1662494400,1,1,1,,16,1,1,1,4,48,19,116,80,64,2,3,5,3,60,2201,32770,95,7,3,28,19,33877,1704,44,295,,63720,530,599,663,30254,2,2,2,1,2,3,39,54,296,14593,44510,89236,1,1,6,12,1,1,1
1662926400,3,1,1,1,39,2,2,,1,11,12,61,84,66,1,1,1,1,54,1934,32559,78,16,3,25,40,32949,1798,36,231,282,61670,441,531,239,28342,10,2,6,3,7,3,83,44,307,14336,46554,86979,1,1,5,59,1,3,1
1663012800,6,,1,1,21,,0,,1,60,40,58,95,400,2,2,9,6,52,1921,32199,103,8,5,137,40,32158,1920,38,576,301,60114,409,469,443,26145,5,3,2,5,2,6,100,53,305,14686,47957,85633,1,1,1,48,1,2,1
1663099200,5,,1,0,27,1,1,0,1,100,1,51,82,47,2,1,4,3,,1724,33030,97,4,4,19,24,32462,1879,35,492,,61181,490,500,520,25988,1,2,5,1,5,1,89,51,261,14925,49249,87947,1,1,2,43,1,3,1
1663185600,1,1,1,1,36,1,1,0,1,40,35,116,349,82,2,2,5,3,54,1641,33127,31,5,7,17,38,33167,2006,26,531,400,59760,441,558,495,27429,5,5,2,2,8,,39,46,292,14830,49142,88766,1,1,2,78,1,3,1
1663272000,1,1,1,1,17,1,0,1,1,80,5,71,200,71,10,1,6,4,,1533,33385,,5,5,17,15,32693,2026,26,266,268,55614,437,499,513,29404,3,2,2,2,3,10,40,79,360,14370,48628,86823,1,1,1,14,1,5,1
1663358400,4,2,1,1,23,2,1,1,2,6,17,120,462,160,4,1,5,2,53,1295,33486,176,3,7,34,34,32277,1970,33,294,262,52847,674,473,420,29362,2,4,1,1,7,1,29,49,255,13945,48607,86729,1,1,4,24,1,3,1
1663444800,2,,1,1,17,2,1,1,10,5,1,61,149,47,5,1,5,3,,1448,33512,95,6,5,10,34,30858,1980,33,290,364,48735,257,219,477,29146,1,2,1,2,6,3,43,47,282,13736,48981,82242,1,1,1,37,1,1,1
1663531200,1,,1,,17,1,0,0,,7,9,67,299,46,5,1,15,3,66,1487,32988,96,8,8,25,17,30080,1903,35,271,549,47946,372,483,469,27840,1,1,1,1,2,0,7,42,270,13817,48668,78372,1,1,1,12,1,2,1
1663617600,5,37,1,1,35,1,1,1,,6,10,120,150,167,3,2,5,3,49,1560,31518,197,7,4,19,25,30880,1882,34,278,548,48241,200,413,494,27243,2,2,1,1,3,,20,51,349,12438,47425,71793,1,1,5,25,1,9,1
1663704000,3,6,1,1,16,2,1,1,,6,13,66,170,185,6,1,5,46,56,1721,33658,103,3,8,50,40,30658,1801,89,427,308,47892,296,389,438,26962,1,5,2,1,6,,17,72,318,13994,48823,75673,1,1,6,14,1,6,1
1663790400,1,1,1,1,14,2,1,1,1,12,8,58,68,200,5,9,6,20,57,1724,34211,82,3,4,20,16,32051,1708,23,180,268,49689,251,481,444,28147,2,2,1,2,2,3,38,54,411,14724,49317,86009,1,1,7,23,1,6,1
1663876800,7,1,1,1,19,1,1,1,1,,31,120,74,200,6,2,6,4,53,1764,34877,164,4,4,16,40,31990,1584,60,246,304,50335,244,581,430,27594,2,2,1,2,3,4,30,63,315,14167,48371,89865,1,1,6,20,1,6,1
1664308800,4,1,1,1,15,,,,9,7,10,,279,54,4,1,3,3,69,2242,35629,,6,6,20,49,30314,1602,47,234,257,52522,368,384,339,26205,1,1,1,1,2,3,15,28,306,14323,46994,87612,1,1,5,19,2,7,1
1664395200,3,1,1,1,18,5,,,8,6,10,16,128,87,18,4,3,4,80,2347,35972,103,6,3,32,39,29435,1888,26,322,250,51343,274,428,306,25819,1,1,2,2,6,6,30,43,292,15162,47046,85750,1,1,5,24,2,8,1
1664481600,6,1,1,1,18,1,,1,9,40,6,10,273,66,6,,3,4,90,2447,36736,88,4,3,18,46,30994,1899,89,218,243,52922,332,446,396,29206,1,1,1,1,1,1,51,52,202,14825,48138,90068,1,1,3,43,4,3,1
1664568000,3,1,1,0,27,5,6,1,3,42,10,51,75,130,6,,22,4,53,2343,37367,100,4,1,10,25,31338,2163,39,232,301,54173,497,648,368,29430,1,2,3,2,8,4,52,99,342,14891,47620,92484,1,1,2,17,1,2,1
1664654400,3,0,1,1,17,,10,9,7,5,10,41,178,38,4,2,3,1,49,2282,35042,,1,3,27,31,31401,2132,87,319,226,53034,642,699,376,30026,1,1,2,2,3,2,53,44,261,14611,45131,91189,1,1,2,13,1,3,1
1664913600,3,,1,8,11,1,3,6,2,2,2,16,80,59,6,2,4,4,48,1930,36638,53,5,5,17,37,31710,1968,83,225,181,51269,345,489,340,29828,3,3,2,3,3,4,24,50,244,16696,47953,87434,1,1,1,11,1,5,1
1665000000,1,2,1,1,14,3,7,1,2,42,9,42,143,199,5,2,4,3,38,1628,35691,67,4,5,20,23,31218,2156,37,147,178,50837,348,451,359,28801,1,1,2,1,1,9,74,41,188,15204,47644,87857,1,1,2,16,19,9,1
1665086400,1,,1,,18,3,1,1,2,22,10,58,86,39,6,65,4,4,64,1753,35893,66,1,5,19,29,31291,1916,38,440,253,50954,845,676,373,28872,2,2,2,2,3,,37,62,246,15185,47877,88180,1,1,3,14,9,3,1
1665518400,2,,1,1,16,2,1,10,2,4,11,88,199,42,6,2,5,7,,1978,36533,128,2,3,19,14,31821,1542,43,235,234,45355,373,455,347,26705,1,1,1,1,5,1,37,45,221,14773,45610,81888,1,1,1,15,1,1,1
1665604800,1,1,1,0,25,1,1,,1,,5,88,223,49,5,23,5,93,,1930,37422,55,1,2,18,49,30974,1393,99,461,484,47882,827,774,397,26961,1,3,1,1,6,10,39,91,214,16326,45940,81416,1,1,1,15,1,3,1
1665691200,1,2,1,1,22,1,1,1,7,40,16,57,213,56,5,2,6,5,47,1838,36077,26,2,1,18,33,31108,1416,44,236,379,47921,423,437,337,26560,2,2,1,1,1,,39,37,188,14817,45922,79439,1,1,2,28,1,2,1
1665777600,1,2,1,1,28,2,,1,1,13,19,60,220,52,6,4,6,7,48,,36161,69,1,4,17,49,30915,1144,42,479,203,47960,352,426,318,26437,2,1,2,1,1,2,37,159,249,14533,45880,77088,1,1,1,25,2,2,1
