timestamp,runecrafting,magic,fletching,woodcutting,firemaking,construction,farming,herblore,thieving,mining,smithing
<<<<<<< HEAD
1648756800,120188.8442,84763.32122,59764.10275,65923.06417,46493.33712,45946.40359,74818.84416,47113.66279,49557.14433,47216.35719,31186.46651
1648843200,127767.1742,92343.44588,54973.15789,72388.38822,64686.58844,38944.60606,82371.15407,48860.90689,54863.86232,52773.46378,35180.04529
1648929600,119154.0588,87870.33309,68714.59198,63764.91643,72655.5529,47696.94355,81634.61364,50559.35826,49564.55422,50046.80478,38202.61908
1649016000,102148.2846,89275.12772,71476.95501,58757.92124,74342.63621,44046.05086,70975.15997,51640.15744,52807.08604,44986.21695,34865.21614
1649102400,113027.1293,90436.70173,67242.32611,72784.76421,55613.48051,39337.89118,81943.05451,48626.17314,61135.70085,49599.69966,41673.65667
1649188800,102851.3864,90796.52594,75475.4086,79762.31342,68704.67352,35877.79504,85213.68078,47490.64973,59161.73247,56719.87731,46468.18936
1649275200,87986.51559,83358.29898,61063.84044,66603.94029,68124.06108,39398.05162,79849.40812,53051.30526,62888.04802,54308.92324,32892.65423
1649361600,90584.16805,90969.46505,62834.96517,73279.80606,67674.30813,37763.06386,84057.86079,50523.10109,66005.72113,55322.3756,38026.59986
1649448000,88928.67997,91566.21687,75588.3128,75828.94547,69295.48981,54480.21921,87373.27842,52845.10085,58103.99715,57405.24705,43625.67909
1649620800,93820.51505,99387.61111,79994.90296,77310.47762,64382.95188,56957.02971,85386.48389,64535.42393,73413.43564,48179.35754,45834.34304
1649707200,84436.42767,91583.75269,58671.15576,75749.7316,60628.47101,41006.3053,88010.54021,48639.20047,55108.31178,56786.36641,42701.07822
1649793600,73672.90334,90022.046,64893.02851,81616.29318,66446.30435,56807.19552,85214.458,54053.32055,61286.05993,53924.0554,40513.33695
1649880000,78115.13311,90199.68256,64849.20278,74480.25018,66348.7005,45195.26845,87361.63793,49937.14375,59207.07307,57571.07143,44229.04416
1649966400,72958.96248,87345.99714,70798.96898,74734.29512,63625.99216,45760.08606,83888.8226,63420.36208,61797.72387,58413.57515,46874.94436
1650052800,81322.01952,103435.2886,64605.68579,74948.96751,70834.21286,32763.28201,91712.15128,64910.58661,65285.72511,59533.8522,46763.43413
1650139200,67588.36003,102450.3042,71429.68807,68199.06223,66384.89749,53694.46712,85856.5389,64345.29477,71375.3365,56047.70981,62447.26657
1650225600,72349.11592,106009.2819,73350.75435,75638.29712,67913.83139,56583.62901,91603.51053,65223.46574,74914.7838,60056.37491,49821.93427
1650312000,81289.03059,109655.5734,69091.06395,77028.13347,77116.85867,45674.93121,94760.82273,50668.55096,72467.47927,57612.07259,52690.37092
1650398400,70657.93196,99372.6474,73026.43839,80609.85926,73838.41197,43593.13324,91342.60142,49184.74745,58997.45926,61818.68702,49802.84823
1650571200,61653.08422,93287.83822,63730.73689,81493.3482,65704.9924,50841.87134,87069.13535,49616.925,60157.23088,53192.94338,46163.30517
1650657600,57107.59851,86623.47437,66509.06554,77378.9957,76582.79658,42806.31905,86838.92352,50769.34236,57599.01838,53240.90729,40795.93858
1650744000,60882.69664,105525.4599,71189.5381,74508.60314,74909.49892,59103.49013,86733.73164,56727.12216,65074.30103,52436.03646,53595.49255
1650830400,66037.62294,108839.3517,63986.18661,76035.73178,72310.2699,50775.34972,89745.6313,61866.96789,69843.76484,54028.17956,60045.35421
1650916800,61404.58632,100272.6869,72467.37512,80421.44023,63901.20429,52112.11505,87165.58841,61523.11852,63030.36125,56199.07212,47717.56223
1651003200,62189.75726,99528.82516,70941.74394,84054.16009,60590.60204,51374.37283,89098.58104,54508.37664,61068.22004,58146.28826,50019.47779
1651089600,53448.92131,92579.11956,64951.96712,82269.60442,73417.49843,53938.19397,84037.19928,58118.37989,61497.3997,54560.7124,47536.91183
1651176000,53021.9054,89651.31525,71022.57579,73367.06691,70746.25487,39614.20151,81871.00072,48229.59717,62494.97717,51714.68702,43443.84426
1651327200,61851.25272,112632.8417,67314.69153,78341.29256,61584.35209,44427.31116,87447.16872,63280.54288,73641.29268,56460.09191,44706.18094
1651348800,60372.53171,112699.861,70248.62973,75713.82497,67729.46217,44154.23319,88198.26815,59585.15618,74209.76952,56470.21886,45557.28912
1651435200,57623.92344,112907.192,80550.92623,71692.39733,64465.55655,53985.1039,85119.75979,57385.11802,71516.17249,49168.40697,37776.40422
1651582800,65791.15962,106050.6835,59372.48932,89230.75109,68003.81074,50061.95927,92689.05836,60275.14297,60446.95778,60289.57668,56298.34789
1651608000,61019.17651,109072.6616,56298.26538,87774.61775,66895.18863,51515.35873,93345.25036,59363.48003,66174.82631,61330.84497,49886.32944
1651694400,54869.93617,105769.1248,67932.6,80767.05497,65143.63139,37449.07653,88425.82229,57286.13705,61210.26627,56886.33932,46501.60354
1651780800,57454.70944,102819.457,69883.75599,84325.90327,67810.41911,46829.27674,87270.30549,49621.13172,72319.19557,56896.39221,44316.90554
1651867200,61326.08322,102500.2677,81480.9352,87589.26372,77512.67426,39933.07872,87219.44257,41059.35099,71053.48309,54723.37149,50720.8582
1652040000,52272.83095,107472.3504,67645.95926,74490.85554,66942.39192,47688.99282,88483.96774,50364.42097,69247.75701,49307.68789,51396.67955
1652126400,54458.01129,99699.88265,71514.96169,78890.01273,69368.71121,40084.32692,86844.77761,47612.24738,63041.69528,54474.12044,40713.35709
1652212800,55368.41723,95797.97366,76643.6695,80845.97519,60956.75806,50530.73343,87629.47507,45283.86785,60517.11574,62665.48466,49659.81703
1652299200,51017.94791,85346.17279,85908.88344,67953.45274,58331.74677,47610.21126,78378.43648,36941.6108,44469.78248,49829.23306,41248.40015
1652385600,56167.99921,100074.545,73041.88681,74784.25804,61232.60807,54839.4663,82157.81471,46975.24103,49306.33765,56417.25052,47529.42513
1652472000,57772.44862,99981.57143,53979.10055,86236.84151,64872.75229,41620.57977,92220.08887,51142.52586,63463.94907,60084.53846,46385.89013
1652558400,56920.71783,104495.06,63450.22354,74200.64368,60312.94531,40520.19727,90248.16773,54004.44202,66300.37545,57091.21478,55605.22385
1652644800,53024.55036,108766.5391,68806.42857,77290.07441,76776.72703,43426.15,89037.80701,58886.88272,59540.48161,54234.54118,51088.66692
1652731200,50644.25988,103674.9593,68646.31589,80177.9859,68928.00146,45996.97438,83956.81419,45104.44892,56307.79628,52231.17884,52649.12689
1652817600,55461.24569,92026.88325,73912.41843,79749.77693,66850.07737,32528.89256,91081.23071,43596.30432,63896.93634,58209.90809,45994.08388
1652904000,51039.12473,101969.3907,68047.192,73698.19098,60368.39659,40609.32459,87600.6042,43259.08716,63264.22085,55523.53846,51743.54731
